6.463479716330766678e-03,-2.263648249208927155e-02,8.199934959411621094e-01,-8.239714428782463074e-03,1.203175261616706848e-02,7.279914617538452148e-01,6.854310631752014160e-01,1.191254183650016785e-01,2.136800810694694519e-02,-9.417491406202316284e-02,-1.409735437482595444e-02,-3.592569231986999512e-01,4.503593221306800842e-02,8.617581427097320557e-02,-1.318057775497436523e-01,4.043732956051826477e-02,-1.175426319241523743e-02,-2.631259262561798096e-01,1.345728337764739990e-01,8.388478308916091919e-03,1.255288254469633102e-02,-1.873616315424442291e-02,-2.484004199504852295e-02,3.697419464588165283e-01,-4.602598249912261963e-01,1.080698132514953613e+00,3.223186433315277100e-01,4.676750977523624897e-04,3.816123818978667259e-03,-1.436700373888015747e-01,-2.900950312614440918e-01,5.226882696151733398e-01,1.120957493782043457e+00,-1.980701535940170288e-01,5.673103034496307373e-02,-3.717889310792088509e-03
6.579312030225992203e-03,-2.261485345661640167e-02,8.199447393417358398e-01,-8.812018670141696930e-03,1.283429283648729324e-02,7.291195392608642578e-01,6.842092275619506836e-01,1.098434105515480042e-01,2.023587748408317566e-02,-9.722425043582916260e-02,-4.414630820974707603e-04,-3.656293749809265137e-01,4.576560854911804199e-02,7.929204404354095459e-02,-1.322017908096313477e-01,3.812503069639205933e-02,-5.327834514901041985e-05,-2.700654268264770508e-01,1.352049559354782104e-01,4.077061545103788376e-03,1.324616186320781708e-02,-2.888134866952896118e-02,-1.880437694489955902e-02,3.583100140094757080e-01,-4.662807583808898926e-01,1.104415655136108398e+00,3.241468966007232666e-01,-1.794667355716228485e-02,2.092518284916877747e-02,-1.395854204893112183e-01,-2.812533080577850342e-01,5.292063355445861816e-01,1.145777106285095215e+00,-1.982515454292297363e-01,3.837164118885993958e-02,-1.520220562815666199e-02
6.756093818694353104e-03,-2.270401082932949066e-02,8.200467228889465332e-01,-9.809098206460475922e-03,1.400697138160467148e-02,7.296399474143981934e-01,6.836177110671997070e-01,1.049357503652572632e-01,1.990632899105548859e-02,-9.821645915508270264e-02,1.573450630530714989e-03,-3.652552664279937744e-01,4.500316083431243896e-02,7.534883171319961548e-02,-1.324633955955505371e-01,3.694162890315055847e-02,1.432093209587037563e-03,-2.701296508312225342e-01,1.352268010377883911e-01,2.590980613604187965e-03,1.380984950810670853e-02,-3.407610952854156494e-02,-1.907222345471382141e-02,3.534736037254333496e-01,-4.688116908073425293e-01,1.117961525917053223e+00,3.243803679943084717e-01,-2.882888726890087128e-02,2.979609370231628418e-02,-1.403626054525375366e-01,-2.771638035774230957e-01,5.329642891883850098e-01,1.159276604652404785e+00,-1.978512108325958252e-01,2.779887616634368896e-02,-2.069691941142082214e-02
6.953717675060033798e-03,-2.288135886192321777e-02,8.200418949127197266e-01,-1.035271305590867996e-02,1.468140911310911179e-02,7.296955585479736328e-01,6.835361123085021973e-01,1.027268022298812866e-01,1.989551633596420288e-02,-9.788829088211059570e-02,1.571757020428776741e-03,-3.651230633258819580e-01,4.527056217193603516e-02,7.323674112558364868e-02,-1.325106769800186157e-01,3.652854263782501221e-02,1.320423441939055920e-03,-2.704210579395294189e-01,1.356511563062667847e-01,1.836556242778897285e-03,1.377968396991491318e-02,-3.599827736616134644e-02,-2.031420357525348663e-02,3.513247966766357422e-01,-4.705315828323364258e-01,1.125872015953063965e+00,3.237604200839996338e-01,-3.479541838169097900e-02,3.357661142945289612e-02,-1.423900574445724487e-01,-2.750212550163269043e-01,5.358809828758239746e-01,1.166751861572265625e+00,-1.966903209686279297e-01,2.189883962273597717e-02,-2.381990477442741394e-02
7.159883156418800354e-03,-2.313927747309207916e-02,8.201223611831665039e-01,-1.048257574439048767e-02,1.496752630919218063e-02,7.296225428581237793e-01,6.836059093475341797e-01,1.017070338129997253e-01,1.990897580981254578e-02,-9.779623895883560181e-02,1.572066801600158215e-03,-3.641563653945922852e-01,4.475703462958335876e-02,7.205540686845779419e-02,-1.324789524078369141e-01,3.666535019874572754e-02,1.366066746413707733e-03,-2.697245180606842041e-01,1.357927322387695312e-01,1.170975156128406525e-03,1.395484618842601776e-02,-3.630726784467697144e-02,-2.151348441839218140e-02,3.501569330692291260e-01,-4.709771871566772461e-01,1.130476117134094238e+00,3.220573067665100098e-01,-3.810719400644302368e-02,3.565478324890136719e-02,-1.443999260663986206e-01,-2.735874056816101074e-01,5.371215939521789551e-01,1.171007037162780762e+00,-1.964579820632934570e-01,1.894078776240348816e-02,-2.543962560594081879e-02
7.358131464570760727e-03,-2.348042838275432587e-02,8.201820850372314453e-01,-1.041346881538629532e-02,1.506967283785343170e-02,7.294493317604064941e-01,6.837895512580871582e-01,1.012911573052406311e-01,1.991267688572406769e-02,-9.751889854669570923e-02,1.447333139367401600e-03,-3.634583950042724609e-01,4.485790431499481201e-02,7.144768536090850830e-02,-1.324437558650970459e-01,3.696985170245170593e-02,1.128415809944272041e-03,-2.695153951644897461e-01,1.354078501462936401e-01,8.404188556596636772e-04,1.381584815680980682e-02,-3.596743196249008179e-02,-2.281745150685310364e-02,3.497358858585357666e-01,-4.710995256900787354e-01,1.133129715919494629e+00,3.200340569019317627e-01,-3.987170383334159851e-02,3.695433214306831360e-02,-1.465487182140350342e-01,-2.727870643138885498e-01,5.383363366127014160e-01,1.173552274703979492e+00,-1.964571326971054077e-01,1.753797009587287903e-02,-2.679556235671043396e-02
7.532541640102863312e-03,-2.388398535549640656e-02,8.202298879623413086e-01,-1.025709137320518494e-02,1.511288154870271683e-02,7.293020486831665039e-01,6.839480400085449219e-01,1.009589657187461853e-01,1.985971629619598389e-02,-9.685499221086502075e-02,1.461638603359460831e-03,-3.626349866390228271e-01,4.478130862116813660e-02,7.096379995346069336e-02,-1.325688809156417847e-01,3.668509423732757568e-02,9.497314458712935448e-04,-2.690441906452178955e-01,1.365475356578826904e-01,4.038242914248257875e-04,1.355477981269359589e-02,-3.517066687345504761e-02,-2.403818070888519287e-02,3.497337102890014648e-01,-4.719197154045104980e-01,1.134555339813232422e+00,3.198409676551818848e-01,-4.073992371559143066e-02,3.684341534972190857e-02,-1.485266089439392090e-01,-2.721208333969116211e-01,5.392454266548156738e-01,1.174966454505920410e+00,-1.964895278215408325e-01,1.676090434193611145e-02,-2.775962091982364655e-02
7.660548668354749680e-03,-2.434258721768856049e-02,8.202916383743286133e-01,-1.007803250104188919e-02,1.511815004050731659e-02,7.291364073753356934e-01,6.841271519660949707e-01,1.006165593862533569e-01,1.975677348673343658e-02,-9.633299708366394043e-02,1.545583829283714294e-03,-3.616984486579895020e-01,4.403595626354217529e-02,7.052328437566757202e-02,-1.326928734779357910e-01,3.686848282814025879e-02,6.915941485203802586e-04,-2.683387696743011475e-01,1.369884312152862549e-01,5.164150497876107693e-04,1.312972698360681534e-02,-3.423336148262023926e-02,-2.516224049031734467e-02,3.499864637851715088e-01,-4.717793166637420654e-01,1.134874105453491211e+00,3.195745348930358887e-01,-4.124123230576515198e-02,3.699056431651115417e-02,-1.502387672662734985e-01,-2.719947695732116699e-01,5.401355028152465820e-01,1.175542593002319336e+00,-1.974834352731704712e-01,1.653208211064338684e-02,-2.915027737617492676e-02
7.733633276075124741e-03,-2.484371140599250793e-02,8.203630447387695312e-01,-9.900755248963832855e-03,1.511499844491481781e-02,7.289607524871826172e-01,6.843169927597045898e-01,1.002176105976104736e-01,1.957125030457973480e-02,-9.587126225233078003e-02,1.613298431038856506e-03,-3.607566952705383301e-01,4.400536417961120605e-02,7.001812756061553955e-02,-1.328872144222259521e-01,3.701207041740417480e-02,4.703341983258724213e-04,-2.676407098770141602e-01,1.377792358398437500e-01,3.409611526876688004e-04,1.290469523519277573e-02,-3.292610123753547668e-02,-2.625915966928005219e-02,3.500564992427825928e-01,-4.715287089347839355e-01,1.134806036949157715e+00,3.186631202697753906e-01,-4.132892563939094543e-02,3.737725690007209778e-02,-1.518268734216690063e-01,-2.719483971595764160e-01,5.402362942695617676e-01,1.175408005714416504e+00,-1.978415995836257935e-01,1.652492955327033997e-02,-3.037526644766330719e-02
7.727805990725755692e-03,-2.537490986287593842e-02,8.203803300857543945e-01,-9.762517176568508148e-03,1.492512784898281097e-02,7.287968397140502930e-01,6.844977140426635742e-01,9.990353137254714966e-02,1.967928744852542877e-02,-9.485816210508346558e-02,1.923664240166544914e-03,-3.607881963253021240e-01,4.421630129218101501e-02,6.967004388570785522e-02,-1.328589618206024170e-01,3.678944334387779236e-02,2.617958525661379099e-04,-2.667342126369476318e-01,1.386373192071914673e-01,5.482676206156611443e-04,1.215741503983736038e-02,-3.197010233998298645e-02,-2.754878625273704529e-02,3.500531315803527832e-01,-4.709302186965942383e-01,1.134587287902832031e+00,3.183402717113494873e-01,-4.115379974246025085e-02,3.763204813003540039e-02,-1.533852815628051758e-01,-2.721739113330841064e-01,5.409276485443115234e-01,1.175408005714416504e+00,-1.988532841205596924e-01,1.652668230235576630e-02,-3.137220069766044617e-02
